User_id,Coupon_id,Date_received,Probability
3488218,7673,20160707,0.1371383
4364212,5647,20160705,0.13952248
1161453,13602,20160714,0.006499295
4028890,1505,20160710,0.041781917
3512794,2081,20160706,0.018090088
1887981,4283,20160708,0.15421537
1887981,4283,20160706,0.5994565
1887981,4283,20160701,0.8138034
6505396,10418,20160713,0.012708209
1824237,13602,20160717,0.037565175
5463988,3429,20160703,0.017304758
1366509,12807,20160730,0.09836547
5728180,10438,20160705,0.008957841
5728180,13602,20160726,0.009071624
1629165,13602,20160710,0.040299125
1237485,13602,20160724,0.009833467
1237485,4038,20160718,0.2151257
1237485,11799,20160718,0.013497153
1237485,10438,20160714,0.011046799
1697517,13602,20160701,0.010651189
3136474,13602,20160712,0.0060172155
3005914,1879,20160722,0.05910242
6539188,10418,20160727,0.011183456
6539188,2978,20160712,0.02571016
5236660,13602,20160728,0.10815949
3012058,9983,20160713,0.006437151
3012058,10418,20160706,0.014217767
4456372,8059,20160703,0.02403995
4210612,6601,20160731,0.031042326
3025882,13602,20160726,0.11056593
3028954,7024,20160707,0.01644793
4748212,11799,20160715,0.009553951
1646829,11379,20160731,0.06348228
1646829,3429,20160728,0.018324155
4754356,13602,20160710,0.027090026
6855604,9983,20160706,0.0070242863
6855604,13602,20160725,0.0879914
1126893,13602,20160710,0.28991538
6615988,12350,20160728,0.025113098
3581914,2978,20160731,0.021668717
3581914,13602,20160726,0.016308604
3581914,10438,20160701,0.010247194
3320794,2978,20160716,0.01048165
1202925,13602,20160711,0.04103894
1202925,9983,20160714,0.018734386
1863405,807,20160722,0.080813415
1472493,13602,20160718,0.0054011256
608375,13320,20160722,0.032354712
608375,11876,20160715,0.17804816
608375,11876,20160714,0.7380053
1414638,878,20160717,0.07448808
969719,4961,20160713,0.16339707
1943022,13602,20160724,0.014258458
971639,2978,20160725,0.013029789
5684152,6740,20160723,0.046445705
7257016,12418,20160702,0.032481287
3764188,11799,20160718,0.006227032
3240412,4727,20160710,0.036590517
3633628,535,20160722,0.043203466
613751,13742,20160704,0.017796112
613751,13602,20160727,0.042921003
1686510,13602,20160712,0.010494581
2982364,13022,20160720,0.035579953
942455,5895,20160731,0.052911587
2590684,4546,20160716,0.038598146
2082030,2978,20160715,0.021422187
2598364,13602,20160718,0.0056284554
4937656,13602,20160726,0.017522333
4937656,8059,20160706,0.022829639
7296952,4700,20160703,0.021211762
978167,13602,20160713,0.017776001
4953016,5495,20160701,0.0368277
7051192,13602,20160728,0.010547085
2741212,13602,20160724,0.03305066
915575,13602,20160713,0.009642132
1903086,1137,20160713,0.018806605
5515192,13602,20160726,0.11028674
5515192,3429,20160713,0.010059175
5515192,8059,20160713,0.035802312
4747192,13602,20160727,0.0054422733
4747192,2978,20160729,0.019931605
921335,463,20160720,0.1965852
921335,463,20160707,0.1505187
921335,463,20160707,0.1505187
921335,463,20160706,0.23986427
921335,463,20160707,0.1505187
921335,463,20160706,0.23986427
921335,463,20160706,0.23986427
593783,13602,20160726,0.024336372
593783,9125,20160708,0.04565734
593783,9983,20160715,0.008240777
594935,9983,20160711,0.0066034454
824951,13602,20160726,0.0063034743
792311,13602,20160703,0.037906703
1257198,12735,20160714,0.0315251
1717230,12735,20160723,0.049248397
1193454,2096,20160715,0.03991158
1915374,13602,20160722,0.037167
2126812,13602,20160713,0.040727094
2134492,7244,20160724,0.03286156
1853934,10418,20160723,0.005342782
2271196,1271,20160706,0.026472766
2664412,13602,20160726,0.11056593
1922286,11894,20160712,0.016724218
1922286,1904,20160712,0.018150348
832247,10418,20160705,0.013694417
2149852,1067,20160725,0.11089927
2936284,9983,20160711,0.0065757674
3329500,2978,20160703,0.01066492
3329500,10418,20160701,0.012952933
1469934,13602,20160730,0.050082657
997367,13602,20160724,0.03175657
997367,8059,20160715,0.028246948
997367,9983,20160714,0.025948722
2547676,8059,20160716,0.028202262
997751,13602,20160729,0.10843341
5886904,4992,20160713,0.14264533
1210350,13602,20160725,0.115212865
3865564,10438,20160703,0.45897013
3865564,3780,20160710,0.10248704
3865564,160,20160711,0.07981254
3211228,13602,20160701,0.013823034
1933551,9983,20160722,0.0052895113
1933551,13602,20160715,0.01895359
1672431,8872,20160727,0.06690087
1672431,3138,20160711,0.08448731
1804527,3480,20160707,0.058074847
6444988,10438,20160706,0.014700408
2832862,5694,20160703,0.0858951
1286127,9983,20160715,0.008304532
2007279,535,20160708,0.02502487
1352175,3543,20160705,0.035033416
1352175,1591,20160730,0.29609573
4146142,9983,20160715,0.010316301
4146142,13602,20160723,0.034503035
4152286,13602,20160713,0.05782099
1226223,10438,20160717,0.0080679655
4156894,11799,20160721,0.0074457084
4905916,13602,20160711,0.042712253
7004092,9983,20160701,0.016829759
6484924,3992,20160708,0.0158072
2081007,11195,20160725,0.009554493
4678588,13602,20160727,0.0053726216
4678588,9983,20160727,0.0057950136
4678588,8059,20160704,0.014694761
1563375,10793,20160711,0.034753617
1563375,13602,20160704,0.06470677
1563375,9983,20160706,0.027728489
1505775,8137,20160702,0.20863335
2749918,7375,20160728,0.071640246
1965807,13602,20160713,0.0057308874
1965807,8059,20160704,0.011670146
5766076,8114,20160722,0.10561305
5766076,8391,20160717,0.05241424
2359774,10418,20160717,0.0073138727
2754526,8450,20160702,0.011314362
4988860,11799,20160722,0.36287102
4988860,2601,20160727,0.01972276
2496478,10418,20160705,0.0150023205
2496478,2978,20160720,0.023580875
1381359,13602,20160706,0.041047614
4077022,3992,20160720,0.010047085
1646319,13602,20160728,0.026989559
1646319,10418,20160702,0.027114203
1646319,3441,20160722,0.2552163
3161566,10418,20160703,0.016373362
3161566,2978,20160724,0.026131453
3161566,10438,20160730,0.012351082
6076348,13602,20160711,0.043805424
4770748,3565,20160716,0.016254518
1392879,10418,20160710,0.011150521
2917342,10418,20160712,0.013442495
3310558,9983,20160729,0.0067425785
3310558,13602,20160723,0.13222632
1133295,13602,20160726,0.030532083
2137054,9983,20160722,0.0055049937
5600188,8059,20160705,0.05093077
5600188,13602,20160722,0.0086932685
5600188,9983,20160723,0.05282978
4552636,13602,20160721,0.0051259
4552636,2978,20160722,0.0080715725
1400559,8059,20160722,0.03956633
1335279,9983,20160716,0.0092064245
1601775,11799,20160716,0.0073210592
3467230,13602,20160729,0.10843341
1603311,13398,20160715,0.03976311
6939580,13602,20160722,0.019462867
6939580,3429,20160703,0.01812696
1473519,8012,20160726,0.05817708
1473519,7083,20160726,0.048745144
2422750,9983,20160703,0.025228778
2422750,13602,20160710,0.03449392
1081071,13602,20160713,0.010632362
2294752,10219,20160715,0.06393215
1344240,11806,20160703,0.10893197
1344240,10096,20160703,0.10553287
1410288,13602,20160713,0.040727094
738680,13602,20160721,0.005472707
517244,13602,20160725,0.12154021
108847,4138,20160722,0.06852883
108847,9829,20160728,0.012912356
451772,2978,20160703,0.023389667
838136,8059,20160711,0.0130723715
1348848,8533,20160708,0.04384076
72031,13602,20160724,0.014414289
72031,8059,20160704,0.03124267
484796,3594,20160707,0.030105148
3486688,9983,20160705,0.021203225
806648,9983,20160712,0.023494111
806648,13602,20160724,0.017896062
806648,13946,20160723,0.11680321
136158,3429,20160713,0.011789198
387068,9983,20160726,0.01708966
387068,13602,20160712,0.065970816
6717376,8596,20160729,0.7430991
6717376,8596,20160731,0.22274669
6717376,8915,20160730,0.13947481
6717376,13602,20160722,0.018738726
1548528,2601,20160701,0.009491293
96799,5224,20160724,0.06434476
501884,1502,20160727,0.07506125
501884,10438,20160702,0.015116629
501884,10418,20160706,0.013199604
501884,13602,20160711,0.019200627
420092,13602,20160714,0.038178273
1484784,6329,20160708,0.08710767
1484784,1904,20160703,0.3573529
1484784,7490,20160708,0.055027414
1484784,11894,20160705,0.2315466
2707936,13602,20160715,0.07069722
117439,13602,20160717,0.037565175
2010864,13602,20160718,0.017306881
2011632,3429,20160710,0.57996243
2011632,9983,20160711,0.01022157
2011632,8059,20160709,0.021817436
2011632,13602,20160719,0.022941953
2011632,3429,20160722,0.06627615
437564,160,20160708,0.048751194
437564,3780,20160707,0.14860927
3240928,13602,20160724,0.03305066
941432,13602,20160724,0.08127583
941432,8915,20160723,0.059383553
941432,10438,20160704,0.015568088
97231,1904,20160722,0.017941643
97231,3515,20160718,0.054198947
2723296,9983,20160711,0.005497491
219390,10418,20160718,0.0066729253
153918,7375,20160728,0.0720124
153918,2002,20160709,0.017295636
153918,2002,20160713,0.017207058
153918,2002,20160710,0.016146652
153918,2002,20160704,0.033115976
81103,11639,20160728,0.12063144
81103,11195,20160731,0.023638012
81103,3556,20160724,0.28764418
195006,10969,20160723,0.07788789
1166832,13602,20160704,0.010720562
4168672,10438,20160704,0.011025694
976760,13602,20160722,0.0053219274
113935,13602,20160721,0.017315106
1009784,11894,20160714,0.029064087
1009784,1904,20160714,0.033006664
3517408,13602,20160715,0.023648798
89455,2978,20160727,0.017270004
89455,13602,20160727,0.0046500377
260862,12807,20160705,0.1469581
260862,8901,20160702,0.06382659
126367,10418,20160701,0.013666248
423548,13602,20160722,0.0102606965
236478,13602,20160728,0.009107313
407420,8059,20160703,0.015484329
1171440,3558,20160709,0.05159455
1893360,3992,20160706,0.022364162
110239,9983,20160711,0.023408229
849272,2902,20160703,0.01611533
179646,2601,20160730,0.011146247
293756,13181,20160718,0.049358733
947960,13602,20160725,0.0052366126
947960,10438,20160726,0.0077945776
948344,13602,20160726,0.009190358
2483680,13506,20160713,0.03828154
2483680,13602,20160701,0.055453695
523964,4800,20160730,0.3058008
523964,4800,20160708,0.7678074
3276256,2978,20160703,0.02151715
1179888,10418,20160704,0.013997997
1311984,13602,20160713,0.046703067
1311984,9983,20160730,0.01933394
426428,13602,20160713,0.2775448
82159,13602,20160719,0.02044019
180702,13602,20160712,0.14914267
1447152,13602,20160725,0.03198806
5003200,1067,20160729,0.23599598
5003200,3594,20160714,0.019519458
1120752,11799,20160713,0.0064393864
5534656,8635,20160723,0.104545355
6321088,9983,20160713,0.03393759
3816928,2978,20160713,0.023720358
3816928,10418,20160713,0.011971082
593912,13602,20160727,0.0049633845
593912,3429,20160711,0.008230522
1646832,10418,20160705,0.00786266
1646832,13602,20160705,0.042291563
412028,10418,20160705,0.014188112
346556,8596,20160722,0.08601603
346556,8596,20160722,0.08601603
78463,4727,20160705,0.026257424
78463,13602,20160712,0.05206125
5808064,9983,20160704,0.025390504
1845744,4471,20160720,0.1061259
494396,13602,20160710,0.005649835
3038176,4491,20160727,0.21126297
595832,9553,20160704,0.039630137
1022456,13602,20160727,0.00891151
429500,9983,20160703,0.008342075
265724,4727,20160701,0.015246896
380540,13602,20160713,0.04245692
3700192,9983,20160727,0.005446973
3700192,13602,20160727,0.025823323
115663,13602,20160722,0.030518418
2915296,4251,20160719,0.014422
827384,8059,20160705,0.01077634
2264032,13602,20160710,0.28379348
795512,4924,20160717,0.76196724
795512,4924,20160724,0.59136397
795512,4924,20160731,0.27810323
3446752,10523,20160716,0.065208115
3446752,13602,20160705,0.06110948
698360,9983,20160702,0.031869948
698360,13602,20160721,0.04051036
1135344,9983,20160714,0.005674351
1398000,8059,20160702,0.016495429
111967,13602,20160725,0.015216934
128383,9983,20160712,0.008882536
134046,8059,20160718,0.032504234
134046,13602,20160717,0.04471289
134046,3429,20160718,0.010494265
134046,9983,20160718,0.024692282
399164,13602,20160724,0.09489029
128527,13602,20160729,0.023396552
570104,13602,20160716,0.024441905
1142256,7083,20160726,0.05112015
571256,3429,20160704,0.020132283
571256,8059,20160703,0.037584808
3202528,8059,20160727,0.024878547
318716,11799,20160719,0.007401886
1406448,13602,20160720,0.017654153
104335,9983,20160720,0.0072016995
1538544,9983,20160707,0.009011035
3732448,8137,20160703,0.111383654
71599,13234,20160707,0.6477759
71599,3915,20160707,0.6477759
71599,2178,20160729,0.53814125
71599,8171,20160722,0.584971
71599,13602,20160723,0.17935622
184158,8059,20160705,0.04301756
184158,9983,20160726,0.0158802
184158,1298,20160713,0.047624182
225150,3429,20160725,0.01186774
225150,8059,20160719,0.013160172
736760,13602,20160702,0.018589534
3471328,13602,20160721,0.005944974
573176,3992,20160717,0.024350228
1212657,9983,20160716,0.021563148
1212657,13602,20160705,0.027683243
3214306,10418,20160726,0.011078009
2690530,1298,20160714,0.028799405
2690530,1879,20160707,0.049560253
1870065,7437,20160728,0.2983552
1870065,7437,20160708,0.77165735
1870065,7437,20160711,0.66562635
1870065,7437,20160726,0.47192466
1870065,7437,20160722,0.54316545
1870065,7437,20160718,0.62538236
1870065,7437,20160719,0.544521
3092962,6574,20160713,0.044712298
1350129,8059,20160715,0.01640928
2569186,13602,20160723,0.015242064
2569186,9983,20160703,0.022778984
2569186,10418,20160707,0.013321957
1285617,13602,20160724,0.11474622
1285617,9983,20160704,0.019614525
4369348,9983,20160717,0.005865911
6209476,12137,20160703,0.029488876
2079729,13602,20160714,0.0054006875
5960644,1904,20160724,0.03275991
5960644,13602,20160725,0.04021769
3900898,3429,20160704,0.017165242
1429233,13602,20160718,0.017306881
3650530,253,20160716,0.72319853
3650530,253,20160707,0.84602666
3650530,253,20160705,0.8720137
3650530,253,20160708,0.8029002
5475268,13602,20160706,0.01753696
1828593,10418,20160720,0.0066815973
2877922,13602,20160727,0.00891151
1767153,9983,20160725,0.0063085393
4452292,13602,20160721,0.03815578
1179633,2978,20160728,0.020909732
1179633,10418,20160711,0.0140895955
3801058,11799,20160731,0.019309567
6295492,10418,20160704,0.011788226
3678178,13602,20160713,0.0053728027
1512177,13602,20160719,0.010850352
2372578,13602,20160729,0.0049381093
3555298,9983,20160721,0.009741439
3555298,8059,20160702,0.040023368
3555298,3429,20160703,0.011581291
6590404,10438,20160710,0.008318448
5567428,2902,20160731,0.11715376
5567428,2601,20160731,0.039726917
5309380,6132,20160728,0.0661606
2917858,1137,20160723,0.023076763
1461489,13602,20160712,0.0400298
1463025,1650,20160706,0.052563548
1794801,11894,20160719,0.014003507
1794801,13602,20160727,0.007958418
2288098,2036,20160709,0.5044426
2288098,7557,20160721,0.053099833
2288098,2036,20160716,0.21777266
2288098,2036,20160713,0.4036097
2288098,825,20160729,0.042404693
6682564,10438,20160706,0.008419818
1474545,10418,20160712,0.018290224
1543410,4700,20160705,0.04114304
936569,13602,20160713,0.031993963
708089,3429,20160723,0.006420132
5928904,13602,20160724,0.03305066
1615602,13602,20160727,0.011819005
1615602,10418,20160702,0.013654831
1615602,2978,20160729,0.020972952
1615602,10438,20160711,0.0074451696
1878258,13602,20160717,0.0058705625
2839012,1800,20160705,0.061291717
2839012,889,20160705,0.05245499
1038329,13602,20160724,0.15293622
1038329,13831,20160724,0.05384746
3894244,2978,20160703,0.02195221
3894244,10418,20160703,0.013016888
5953480,5035,20160723,0.09304478
1040249,13602,20160728,0.009354043
1040249,2978,20160728,0.029837308
1040249,9983,20160704,0.033226587
1040249,10438,20160703,0.01952718
1557234,3992,20160705,0.020636026
3376612,3657,20160717,0.05457996
648569,11799,20160719,0.01567012
2332132,3992,20160713,0.022493217
3118564,10418,20160721,0.0068377936
3118564,2978,20160725,0.0084721465
6761416,13602,20160718,0.013465989
3126244,13602,20160710,0.045542292
4417480,10418,20160722,0.007206502
3130852,3429,20160715,0.021009883
3130852,8059,20160706,0.03312061
3130852,9983,20160724,0.018090677
1012985,144,20160718,0.0568299
6011848,9983,20160717,0.0063953074
6011848,1296,20160708,0.053890206
3399652,13602,20160723,0.16026984
3399652,9983,20160727,0.013499889
6540232,9983,20160712,0.0065117986
1111026,1904,20160713,0.022598447
1111026,13602,20160723,0.013216595
1111026,11894,20160713,0.021878859
1376754,13602,20160715,0.035099376
1376754,6508,20160703,0.04625076
4202440,5933,20160731,0.24601533
4202440,5933,20160728,0.7589962
4202440,5933,20160723,0.83146757
4202440,5933,20160729,0.6455629
4988872,4138,20160722,0.073640265
4988872,13602,20160724,0.006127786
1775346,785,20160725,0.025797317
691193,10438,20160713,0.006173031
691193,13602,20160713,0.024482802
1513458,3543,20160719,0.035451405
1054962,8059,20160711,0.019154657
1054962,3429,20160703,0.019549614
789881,9983,20160701,0.02035973
2639332,12713,20160713,0.115108065
1021049,13602,20160703,0.036658444
1849842,12429,20160729,0.124296404
2914276,2978,20160706,0.023934465
2914276,10418,20160718,0.010980643
3307492,9983,20160703,0.022983573
3046372,4339,20160726,0.038535662
2786788,13602,20160704,0.024608927
733433,11799,20160713,0.011227169
5873608,13602,20160718,0.26970813
5873608,13602,20160701,0.575171
603641,13602,20160703,0.012218159
603641,10438,20160712,0.0072017987
800633,13602,20160716,0.0043899016
1274610,2538,20160702,0.032192823
1274610,2978,20160725,0.023127548
6411208,7747,20160703,0.009740224
2689510,9983,20160702,0.006885248
2067699,10438,20160703,0.008871804
2067699,13602,20160730,0.014285297
6176716,3429,20160704,0.017165242
4137958,1666,20160705,0.0075498805
4137958,11195,20160705,0.006401461
5132236,11799,20160717,0.015435947
5657548,13602,20160702,0.28993437
1742835,7341,20160703,0.017077433
2964454,2978,20160705,0.016928652
6459340,3429,20160712,0.010854263
6459340,13602,20160723,0.016638048
6459340,9983,20160727,0.0105519425
6459340,8059,20160712,0.009861839
7261132,8059,20160720,0.0100274775
1685235,13602,20160713,0.2343015
6216652,10418,20160703,0.008438749
7288780,2601,20160723,0.008280987
7288780,9983,20160713,0.006796444
3257830,53,20160701,0.04793092
3655654,13602,20160721,0.04870122
3655654,10418,20160707,0.01925079
3655654,13320,20160730,0.042221803
1633779,9983,20160710,0.008746546
1963251,11239,20160723,0.029998137
3013606,13602,20160728,0.019387268
3013606,4924,20160714,0.03578298
3013606,613,20160717,0.055366326
6293452,13602,20160717,0.005407595
3287014,10418,20160706,0.013528629
4739020,9983,20160730,0.0078098048
3028966,10418,20160704,0.0138154635
1252851,2978,20160703,0.01060975
2376166,5178,20160729,0.24226965
2376166,5178,20160726,0.65926856
1385715,9983,20160711,0.006314227
6330316,2601,20160721,0.028726056
2041587,13602,20160724,0.03208757
2041587,9983,20160722,0.0143261785
1190643,11799,20160723,0.023116056
1190643,13602,20160727,0.112960264
1715187,9983,20160704,0.011042095
1192179,1226,20160705,0.07675963
1192179,11894,20160728,0.04025627
1192179,9299,20160728,0.03548674
1192179,1904,20160728,0.043126933
2515942,11770,20160717,0.048083685
2385382,7083,20160727,0.07948434
2385382,9983,20160728,0.005184686
4090342,13602,20160711,0.0400298
1067763,4277,20160723,0.0118659
5860300,13602,20160707,0.04052701
5602252,7375,20160726,0.03998421
1927155,1849,20160725,0.20819318
1927155,9306,20160725,0.23933738
1927155,8659,20160725,0.18883944
1406451,3578,20160707,0.08896473
2291686,9612,20160714,0.044003773
1146099,2978,20160729,0.022237701
1146099,10438,20160718,0.014763413
3214312,10418,20160718,0.006509979
3214312,2978,20160702,0.017096028
3739624,8059,20160715,0.0113812
3739624,3429,20160719,0.009670879
2067444,10418,20160715,0.01379179
2067444,13602,20160729,0.018072264
3349480,785,20160726,0.025887199
3747304,7972,20160723,0.046263143
544250,4471,20160717,0.086060554
577658,12713,20160706,0.039131474
5407696,10438,20160702,0.01793279
2312680,13602,20160723,0.0062278025
840698,13602,20160728,0.023295956
469565,5554,20160718,0.038780786
2710504,13602,20160702,0.28993437
6209488,13602,20160714,0.010310704
274109,13602,20160729,0.009147213
4387792,2601,20160718,0.017441578
1007354,12429,20160719,0.07909163
1007354,2309,20160730,0.10540141
1008122,13602,20160705,0.018193861
4406224,13602,20160723,0.0054060104
308285,13602,20160724,0.0049520256
878714,2978,20160717,0.007107467
2602984,13602,20160727,0.108764574
4177384,3777,20160727,0.08615185
4177384,9063,20160727,0.102889
7315408,8059,20160716,0.016296944
358973,13602,20160711,0.017630244
1013114,10418,20160726,0.00755036
2027508,13602,20160717,0.034924906
2876392,13602,20160713,0.007852972
2487784,11799,20160730,0.020388626
491261,13602,20160726,0.0065520806
622586,905,20160714,0.026439194
393341,10438,20160703,0.013911527
393341,2978,20160713,0.02247244
393341,10418,20160703,0.014993303
1181172,10438,20160728,0.013534243
1181172,13602,20160728,0.081142195
508541,13602,20160728,0.005888935
361277,12229,20160717,0.026401449
6046672,10418,20160702,0.0091527635
6046672,2978,20160731,0.017340837
6046672,10438,20160710,0.007751762
854522,13602,20160714,0.033935014
3682792,13602,20160710,0.006347262
3682792,10418,20160702,0.015035298
280445,10438,20160717,0.0065994584
1056756,2978,20160724,0.022837907
5281744,10418,20160730,0.015010588
7121872,13602,20160727,0.03397418
5026768,13602,20160723,0.015410641
2515432,7658,20160711,0.057613693
281789,10418,20160701,0.016284969
281789,9983,20160705,0.020642374
793082,5990,20160707,0.01142298
2910184,7451,20160711,0.11013098
396605,9140,20160710,0.6932886
396605,9140,20160716,0.23179369
4091368,13320,20160720,0.02921147
282365,846,20160711,0.08641905
282365,846,20160717,0.07501357
282365,846,20160718,0.069254905
282365,846,20160701,0.2286606
282365,846,20160706,0.0981771
282365,846,20160721,0.050417367
282365,846,20160724,0.03370853
1854708,13602,20160723,0.1509076
2051316,1180,20160709,0.010397603
665594,9983,20160711,0.008117062
665978,8059,20160712,0.014836178
1659636,13602,20160726,0.009616166
1659636,9983,20160712,0.011297801
513341,2978,20160730,0.021845957
1332468,3429,20160706,0.022102201
1529076,8170,20160709,0.07061428
1529076,2111,20160708,0.041610066
497213,1808,20160709,0.031167328
497213,6928,20160709,0.015423973
1532148,9983,20160711,0.30060735
1532148,11184,20160721,0.09888898
1532148,7245,20160716,0.03684321
1466868,9983,20160706,0.021681027
1797108,3992,20160723,0.013791635
1797108,10453,20160705,0.0134417545
1870581,11799,20160716,0.005910828
6174676,3594,20160714,0.031336695
3745258,13602,20160712,0.036841776
2309098,2978,20160705,0.021487908
1089525,13602,20160714,0.038178273
1355253,2978,20160729,0.031204224
1355253,13602,20160727,0.04195712
1159413,3018,20160729,0.053619914
5428180,1574,20160727,0.06920244
5953492,10438,20160730,0.010697381
5692372,3429,20160707,0.016777527
1563381,13602,20160720,0.010850352
3783658,9983,20160710,0.010923636
1827573,13602,20160723,0.16020764
2213866,3121,20160723,0.03751548
1439733,3429,20160723,0.01220339
2748394,13602,20160713,0.040727094
1508085,3429,20160702,0.027787061
6294484,2601,20160702,0.0151295485
2365930,13602,20160723,0.1509076
5781460,10418,20160702,0.019158259
7093204,13320,20160726,0.014006379
2501098,6258,20160727,0.07677848
2501098,6258,20160725,0.488137
2501098,13602,20160726,0.022265047
2501098,6258,20160726,0.32055825
6841300,13602,20160704,0.038898166
6841300,9983,20160704,0.021769349
1843701,13602,20160731,0.021532355
3166186,11799,20160714,0.015412347
3166186,2601,20160714,0.016545331
3822058,13602,20160710,0.06117025
1522677,11646,20160710,0.09914072
2047221,2538,20160702,0.044224188
2047221,10418,20160711,0.012130611
3832810,8499,20160731,0.06669432
3832810,13602,20160705,0.030013423
1329141,3372,20160704,0.048256192
1723125,10418,20160705,0.006247319
1723125,2978,20160705,0.00700976
1657845,4074,20160708,0.7988697
1657845,4074,20160722,0.65165037
1657845,4074,20160718,0.7598916
2051829,13602,20160717,0.017306881
1726197,9793,20160728,0.09371359
2666986,13602,20160725,0.022466088
2666986,9983,20160725,0.015589419
3192298,9983,20160706,0.016593987
2805226,10418,20160713,0.012015346
2805226,10438,20160717,0.00681711
4571092,9553,20160727,0.06416187
1208565,13602,20160724,0.03305066
1994997,10418,20160728,0.010978987
4574164,6922,20160728,0.037747417
3075562,13602,20160720,0.038550355
770171,13602,20160726,0.0143160485
1802742,8059,20160729,0.016127301
704891,10418,20160712,0.014974808
704891,2978,20160727,0.027725926
704891,13602,20160727,0.13267551
7221208,13602,20160715,0.028898923
7221208,9983,20160715,0.00589318
5915608,10418,20160703,0.023419404
5915608,9983,20160702,0.022973591
5915608,13602,20160715,0.022034632
641915,13602,20160719,0.017654153
1351926,13602,20160725,0.115212865
906875,10418,20160720,0.012078494
906875,2978,20160726,0.017290426
2317804,13602,20160704,0.041752394
3629548,9983,20160728,0.0059859026
3629548,3565,20160709,0.0126154125
3108844,13535,20160706,0.6147171
3108844,13602,20160703,0.3402542
3108844,13535,20160731,0.41042396
6487000,13602,20160713,0.040727094
977147,5463,20160713,0.7503126
977147,5463,20160710,0.8067334
977147,5463,20160729,0.6250787
977147,5463,20160717,0.71846884
977147,5463,20160711,0.77740884
977147,5463,20160709,0.8545239
4171756,13602,20160722,0.033152234
1563126,13602,20160722,0.033152234
7301080,4132,20160710,0.013601808
7316440,4287,20160712,0.028116865
1109238,13320,20160725,0.030821923
915323,8059,20160713,0.033124205
915323,9983,20160712,0.02800338
915323,3429,20160713,0.022352539
3927532,3565,20160715,0.0121213235
5497816,10438,20160712,0.009817847
5497816,13602,20160714,0.0097828405
5497816,10418,20160712,0.013539719
655355,13602,20160702,0.047098536
983291,13602,20160730,0.014159341
4729816,13602,20160703,0.014709079
3414508,12114,20160706,0.04507761
6831064,3429,20160729,0.012336286
886907,3992,20160725,0.013727213
7359448,13602,20160725,0.03214758
4073452,13602,20160718,0.023849988
2896876,2902,20160710,0.028679263
1844214,9983,20160702,0.021550128
1778934,13602,20160706,0.041047614
3690988,8023,20160709,0.25571668
3690988,12735,20160718,0.086731486
3690988,8023,20160718,0.07116841
3690988,12418,20160704,0.22019322
1452534,8059,20160711,0.01723516
2773996,13602,20160710,0.040299125
2121196,4211,20160706,0.016974462
6339544,13602,20160702,0.010093165
6339544,11224,20160708,0.027263429
6339544,3992,20160726,0.007614358
3698668,2978,20160704,0.026695568
5826520,13602,20160704,0.04210086
5826520,7752,20160712,0.033615187
3176428,7821,20160715,0.048082914
3176428,3004,20160706,0.121403195
3176428,2070,20160715,0.029229043
5316568,5023,20160706,0.34501305
5316568,5023,20160702,0.45725635
5316568,5023,20160709,0.15614963
2265580,12154,20160714,0.07283005
3577324,13602,20160724,0.0049445783
731003,13602,20160727,0.09145292
731771,11642,20160707,0.046158604
731771,9983,20160725,0.006129991
1467894,13602,20160723,0.03313964
1467894,4160,20160702,0.057305522
6659032,13602,20160713,0.025179444
5089240,2978,20160701,0.009340531
1931766,785,20160727,0.023824947
1539318,10418,20160703,0.01238715
2294254,13602,20160729,0.030635348
3736558,3429,20160706,0.019453332
3736558,13602,20160721,0.0057016076
3344878,10418,20160704,0.01700226
3344878,9983,20160705,0.021727622
4006894,13602,20160726,0.014088098
2172910,3992,20160701,0.019779837
1290231,708,20160720,0.12000963
1947639,8010,20160721,0.007848831
4906972,13602,20160712,0.042869966
7266268,3992,20160701,0.010903696
2728942,2978,20160712,0.024202008
2728942,10418,20160712,0.011558651
6507484,2601,20160704,0.015149286
6246364,10418,20160717,0.005235585
2599918,13602,20160704,0.018245464
2343406,3992,20160731,0.018505178
1502967,3421,20160720,0.045172617
7066588,8059,20160724,0.0076778326
1572087,9983,20160729,0.006611665
2099182,9793,20160713,0.071628846
1116663,13602,20160703,0.018482475
3808750,13602,20160729,0.030635348
3942382,10418,20160706,0.013280278
3942382,2978,20160706,0.023103809
3948526,13602,20160703,0.018482475
6086620,2978,20160705,0.010195557
6086620,10418,20160714,0.0070939288
6086620,10438,20160731,0.012426056
6873052,10418,20160704,0.021713376
6873052,13602,20160703,0.31455535
2652142,3429,20160721,0.0085862735
2652142,8059,20160714,0.01079162
4258780,4956,20160727,0.033853352
3178990,13330,20160730,0.2012555
2920942,13602,20160703,0.14702305
2920942,11799,20160720,0.012251508
2051319,8306,20160722,0.025262408
4541404,4727,20160725,0.040619723
4541404,2111,20160725,0.09035624
6114268,13602,20160724,0.11849066
3713518,2893,20160727,0.03434549
3713518,622,20160712,0.09372925
6123484,10418,20160711,0.012133542
1270263,9983,20160712,0.011049283
5088220,13602,20160715,0.019104548
5088220,10438,20160712,0.02596054
5088220,160,20160709,0.14891382
5088220,8291,20160709,0.08540529
5088220,3780,20160708,0.27717277
3856366,13602,20160720,0.0061821993
2811886,13602,20160729,0.014117489
241695,3780,20160711,0.029624986
868604,13602,20160704,0.041752394
